countryname,iso2c,iso3c,coderyear,SL.UEM.TOTL.ZS,SI.POV.GINI,NY.GDP.MKTP.KD.ZG,SM.POP.NETM,country,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,coderid,manual,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm
Germany,DE,DEU,2009,7.74,30.5,-5.69383633640285,240968.0,41.0,10.0,10.0,27/09/2009,200909.0,41420.0,Free Democratic Party,FDP,40.0,805.0,2.0,,,14.563,0.0,,93.0,622.0,1.0,30.0,2022-1,2247.0,0.0,0.356,0.045,0.0,1.602,0.846,1.157,3.649,3.649,0.178,0.757,7.343,1.691,0.579,0.0,1.647,0.223,10.592,0.045,1.113,7.21,1.958,7.432,0.223,0.0,0.0,0.623,2.626,0.0,0.312,7.966,0.0,0.045,2.136,0.0,0.134,5.029,1.78,4.228,2.225,1.202,5.83,0.134,0.134,0.267,1.024,0.623,1.958,0.979,0.668,0.0,0.49,0.445,1.38,0.89,2.359,2.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.272,7.655,9.346,6.453,2.047,2022a,QRJWIZ
Germany,DE,DEU,2009,7.74,30.5,-5.69383633640285,240968.0,41.0,10.0,10.0,27/09/2009,200909.0,41521.0,Christian Democratic Union/Christian Social Union,CDU/CSU,50.0,805.0,2.0,,,33.8,0.0,,239.0,622.0,1.0,30.0,2022-1,2006.0,0.0,0.598,0.0,0.0,1.844,0.0,0.6980000000000001,4.138,3.091,0.05,1.097,1.944,1.097,0.249,0.0,1.545,0.05,4.985,0.0,1.844,3.141,1.346,6.979,0.1,0.15,0.0,0.299,5.135,0.0,0.897,9.97,0.05,0.15,2.443,0.0,0.05,5.833,3.44,4.935,1.795,0.05,3.041,0.0,2.293,0.0,4.636,0.15,4.686,3.34,1.645,0.1,1.346,0.15,2.891,0.648,2.991,2.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.724,7.129,5.583,6.73,0.6980000000000001,2022a,3TAX9N
Germany,DE,DEU,2010,6.97,30.3,4.17988249873657,267047.0,41.0,10.0,10.0,27/09/1998,199809.0,41113.0,Alliance‘90/Greens,90/Greens,10.0,269.0,3.0,0.92,,6.696,0.0,,47.0,669.0,1.0,81.0,2022-1,2153.0,1.347,0.0,0.0,0.093,0.232,3.855,0.882,2.322,1.161,0.0,0.464,3.809,3.437,0.139,0.0,1.022,0.186,5.202,0.279,2.09,0.325,1.115,5.434,0.929,0.186,0.046,0.186,3.53,0.372,0.464,4.087,0.186,0.093,1.347,0.0,6.131,4.83,0.604,8.453,7.385,0.232,3.298,0.046,0.0,1.393,0.464,1.115,1.301,5.62,0.325,0.0,5.156,0.093,0.836,0.046,3.716,4.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.256,6.549,1.672,15.838,4.738,2022a,7C885J
Germany,DE,DEU,2010,6.97,30.3,4.17988249873657,267047.0,41.0,10.0,10.0,27/09/1998,199809.0,41221.0,Party of Democratic Socialism,PDS,20.0,269.0,3.0,0.92,,5.101,0.0,,36.0,669.0,1.0,81.0,2022-1,936.0,1.068,0.0,0.0,0.0,0.107,3.312,0.214,0.855,0.427,0.0,2.03,4.808,11.218,0.534,0.0,1.603,0.0,2.244,0.107,3.205,0.0,0.534,2.244,1.175,0.0,0.107,0.427,1.068,0.214,0.855,1.068,0.214,0.855,0.0,1.923,3.419,2.137,4.594,10.791,8.654,0.0,5.128,0.0,0.107,0.962,0.0,0.321,2.137,4.274,0.321,0.0,8.974,0.0,0.214,0.0,3.098,2.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.816,3.632,0.0,19.444,3.526,2022a,2EHY53
Germany,DE,DEU,2010,6.97,30.3,4.17988249873657,267047.0,41.0,10.0,10.0,27/09/1998,199809.0,41320.0,Social Democratic Party of Germany,SPD,30.0,269.0,3.0,0.92,,40.929,0.0,,298.0,669.0,1.0,81.0,2022-1,998.0,1.804,0.0,0.0,0.0,1.202,0.501,0.7010000000000001,1.603,1.603,0.0,0.0,1.102,1.403,0.0,0.0,0.601,0.0,5.01,0.0,2.204,1.202,4.91,2.906,1.202,1.102,0.0,0.1,5.511,0.401,3.206,6.413,0.0,0.0,1.804,0.0,1.503,3.006,3.206,5.711,7.214,2.705,3.407,0.0,1.303,0.0,2.104,0.0,4.309,3.106,0.501,0.301,8.717,0.301,1.102,0.501,1.303,3.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.603,4.108,3.006,12.926,1.202,2022a,PLASWQ
Germany,DE,DEU,2010,6.97,30.3,4.17988249873657,267047.0,41.0,10.0,10.0,27/09/1998,199809.0,41420.0,Free Democratic Party,FDP,40.0,269.0,3.0,0.92,,6.248,0.0,,43.0,669.0,1.0,81.0,2022-1,1605.0,2.741,0.0,0.0,0.0,1.433,1.246,0.81,2.617,2.866,0.312,0.125,4.361,1.308,0.0,0.125,1.807,0.249,8.474,0.062,0.872,9.782,2.243,0.623,0.187,0.062,0.0,0.312,7.103,0.0,1.495,6.231,0.0,0.062,1.184,0.0,1.246,4.424,3.24,3.053,2.617,3.738,4.237,0.935,1.184,0.062,1.682,0.81,2.741,1.682,0.748,0.81,2.804,1.558,0.374,0.436,0.436,2.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.704,0.81,10.966,5.67,2.056,2022a,QEKNAD
Germany,DE,DEU,2010,6.97,30.3,4.17988249873657,267047.0,41.0,10.0,10.0,27/09/1998,199809.0,41521.0,Christian Democratic Union/Christian Social Union,CDU/CSU,50.0,269.0,3.0,0.92,,35.145,0.0,,245.0,669.0,1.0,81.0,2022-1,567.0,0.882,0.353,0.0,0.0,4.586,0.0,0.353,1.058,2.116,0.0,0.529,0.705,1.235,0.353,0.0,4.409,0.0,5.291,0.0,0.705,3.351,3.88,0.705,0.353,0.353,0.353,0.0,4.233,0.0,7.407,6.702,0.0,0.0,1.587,0.0,0.529,2.293,0.705,1.058,4.586,1.94,1.058,0.0,3.88,0.0,3.88,0.0,9.877,4.762,1.411,3.175,4.938,0.705,3.175,0.0,0.0,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.868,1.058,4.938,5.644,0.353,2022a,N65GYI
Germany,DE,DEU,2010,6.97,30.3,4.17988249873657,267047.0,41.0,10.0,10.0,22/09/2002,200209.0,41113.0,Alliance‘90/Greens,90/Greens,10.0,269.0,3.0,0.92,,8.564,0.0,,55.0,603.0,1.0,81.0,2022-1,1660.0,0.964,0.12,0.0,0.06,0.602,1.084,1.566,4.518,2.048,0.0,0.06,5.0,4.277,0.06,0.0,1.265,0.301,5.301,1.205,3.614,0.12,1.566,3.976,0.361,0.0,0.181,0.301,1.265,0.12,0.181,5.663,0.06,0.0,0.602,0.06,5.0,8.735,1.627,7.651,5.663,0.12,5.422,0.0,0.12,0.181,0.361,0.843,1.867,2.349,1.024,0.602,2.952,0.06,1.446,0.663,1.627,5.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.434,4.398,0.723,13.313,2.651,2022a,Y19LKK
Germany,DE,DEU,2010,6.97,30.3,4.17988249873657,267047.0,41.0,10.0,10.0,22/09/2002,200209.0,41221.0,Party of Democratic Socialism,PDS,20.0,269.0,3.0,0.92,,3.993,0.0,,2.0,603.0,1.0,81.0,2022-1,844.0,0.474,0.118,0.237,0.711,0.0,4.502,1.777,5.806,1.422,0.0,0.355,4.384,4.384,0.711,0.0,1.185,0.0,3.081,0.0,5.45,0.0,1.659,1.54,0.711,0.592,0.118,0.118,1.422,1.777,0.237,3.791,0.237,0.711,0.237,0.8290000000000001,0.948,1.54,1.54,9.953,8.294,0.0,6.754,0.0,0.355,0.355,0.355,0.8290000000000001,2.251,4.739,0.592,0.0,6.043,0.0,1.066,0.237,1.659,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.327,2.488,0.237,18.246,6.517,2022a,UCNUBW
Germany,DE,DEU,2010,6.97,30.3,4.17988249873657,267047.0,41.0,10.0,10.0,22/09/2002,200209.0,41320.0,Social Democratic Party of Germany,SPD,30.0,269.0,3.0,0.92,,38.521,0.0,,251.0,603.0,1.0,81.0,2022-1,1610.0,1.18,0.124,0.0,0.0,2.298,0.435,0.932,3.292,2.112,0.0,0.124,1.429,1.553,0.124,0.0,1.18,0.124,8.882,0.683,6.273,0.124,2.484,3.54,1.056,0.745,0.124,0.497,3.106,0.186,0.745,10.062,0.124,0.124,1.304,0.0,1.118,1.615,2.547,4.286,4.783,0.683,4.41,0.0,1.739,0.559,1.801,0.373,4.286,5.466,0.311,0.621,4.037,0.248,1.118,0.435,1.118,3.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.099,4.72,1.429,9.068,1.366,2022a,5W6N4H
Germany,DE,DEU,2010,6.97,30.3,4.17988249873657,267047.0,41.0,10.0,10.0,22/09/2002,200209.0,41420.0,Free Democratic Party,FDP,40.0,269.0,3.0,0.92,,7.373,0.0,,47.0,603.0,1.0,81.0,2022-1,1982.0,0.555,0.706,0.0,0.0,1.715,0.101,0.151,3.027,2.371,0.0,0.454,4.541,1.665,0.303,0.202,0.959,0.0,10.595,0.454,2.876,5.045,2.27,3.027,0.202,0.0,0.0,0.706,1.715,0.0,0.151,11.907,0.05,0.0,0.505,0.0,0.454,1.867,1.564,2.371,3.28,4.036,10.646,0.252,0.454,0.0,1.261,0.353,2.825,2.119,1.312,0.908,1.917,0.959,1.413,0.202,3.33,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.591,3.28,5.55,5.651,0.252,2022a,QK7SWF
Germany,DE,DEU,2010,6.97,30.3,4.17988249873657,267047.0,41.0,10.0,10.0,22/09/2002,200209.0,41521.0,Christian Democratic Union/Christian Social Union,CDU/CSU,50.0,269.0,3.0,0.92,,38.5,0.0,,248.0,603.0,1.0,81.0,2022-1,1315.0,1.673,1.369,0.0,0.0,4.791,0.076,0.152,1.825,1.217,0.0,0.684,0.989,0.837,0.076,0.0,3.118,0.076,8.137,0.0,6.312,1.445,3.65,3.042,0.608,0.152,0.0,0.076,1.825,0.0,0.989,6.92,0.0,0.076,1.673,0.0,0.228,3.422,1.065,3.118,4.563,1.749,2.89,0.0,4.106,0.0,3.954,0.456,7.681,2.205,0.38,1.673,3.878,0.304,3.422,0.38,1.065,1.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.76,3.65,3.118,7.681,0.228,2022a,RCO9LX
Germany,DE,DEU,2011,5.82,30.7,3.92519270463411,293051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DE,DEU,2012,5.38,31.1,0.418497594217598,317082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DE,DEU,2013,5.23,31.5,0.437591303144671,342555.0,41.0,10.0,10.0,22/09/2013,201309.0,41113.0,Alliance‘90/Greens,90/Greens,10.0,304.0,4.0,0.917,0.848,8.444,0.0,,63.0,631.0,1.0,90.0,2022-1,5430.0,0.884,0.092,0.018,0.018,0.203,1.087,0.976,2.707,2.652,0.0,0.147,5.101,6.943000000000001,0.11,0.129,1.621,0.258,3.904,0.497,2.615,0.552,1.215,6.151,0.092,0.129,0.074,0.166,1.289,0.368,0.092,4.438,0.552,0.313,1.473,0.0,3.37,10.516,2.818,11.326,6.501,0.129,3.333,0.0,0.313,0.718,0.295,2.376,0.884,1.344,0.8290000000000001,0.0,5.249,0.0,0.313,0.0,1.013,1.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.595,6.796,2.026,17.827,2.081,2022a,PAIXRY
Germany,DE,DEU,2013,5.23,31.5,0.437591303144671,342555.0,41.0,10.0,10.0,22/09/2013,201309.0,41223.0,The Left,LINKE,20.0,304.0,4.0,0.917,0.848,8.6,0.0,,64.0,631.0,1.0,71.0,2022-1,2472.0,0.769,0.0,0.0,0.243,0.0,3.519,1.092,1.335,0.485,0.0,0.607,4.045,7.362,0.081,0.324,0.6880000000000001,0.364,1.659,0.485,3.883,0.162,0.971,3.317,0.283,0.364,0.445,0.0,1.214,0.809,0.162,3.398,2.225,3.277,0.526,0.93,2.346,5.057,2.184,14.361,9.628,0.04,2.427,0.0,0.0,0.324,0.243,2.104,0.526,0.769,0.6880000000000001,0.0,10.639,0.0,0.485,0.121,1.618,1.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.547,5.825,0.6880000000000001,23.989,4.612,2022a,EF1WR2
Germany,DE,DEU,2013,5.23,31.5,0.437591303144671,342555.0,41.0,10.0,10.0,22/09/2013,201309.0,41320.0,Social Democratic Party of Germany,SPD,30.0,304.0,4.0,0.917,0.848,25.7,0.0,,193.0,631.0,1.0,71.0,2022-1,2898.0,0.863,0.104,0.0,0.138,0.207,0.621,0.863,2.864,2.622,0.035,0.414,2.588,4.451000000000001,0.173,0.207,2.519,0.725,1.035,0.414,2.692,0.794,2.968,7.867,0.104,0.242,0.035,0.0,0.863,0.483,1.173,7.453,1.035,0.656,1.07,0.0,1.035,4.348,1.863,9.351,10.041,0.242,4.796,0.0,1.001,0.104,0.345,0.966,2.312,3.244,1.173,0.242,7.729,0.0,0.518,0.069,0.414,1.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.568,9.006,1.863,19.393,1.484,2022a,LLIKND
Germany,DE,DEU,2013,5.23,31.5,0.437591303144671,342555.0,41.0,10.0,10.0,22/09/2013,201309.0,41420.0,Free Democratic Party,FDP,40.0,304.0,4.0,0.917,0.848,4.8,0.0,,0.0,631.0,1.0,71.0,2022-1,2579.0,0.737,0.078,0.0,0.039,0.504,0.6980000000000001,0.427,4.808,1.59,0.0,0.969,9.888,3.063,0.078,0.078,1.939,0.349,8.026,0.233,4.188,3.877,3.412,4.963,0.0,0.8140000000000001,0.0,1.047,1.28,0.31,1.241,7.367,0.039,0.039,5.545,0.0,1.241,3.722,1.551,3.684,1.667,1.9,3.102,0.388,1.9,0.078,0.31,1.629,0.8140000000000001,1.706,1.861,0.271,2.288,0.271,0.6980000000000001,0.349,1.086,1.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.036,5.002,9.422,5.351,1.124,2022a,HCXG3I
Germany,DE,DEU,2013,5.23,31.5,0.437591303144671,342555.0,41.0,10.0,10.0,22/09/2013,201309.0,41521.0,Christian Democratic Union/Christian Social Union,CDU/CSU,50.0,304.0,4.0,0.917,0.848,41.5,0.0,,311.0,631.0,1.0,71.0,2022-1,2574.0,1.554,0.155,0.0,0.039,1.554,0.389,0.272,3.225,2.02,0.0,0.66,2.02,2.564,0.155,0.039,2.409,0.155,2.991,0.0,1.36,1.981,4.429,4.623,0.35,0.777,0.0,0.583,0.622,0.544,0.622,12.005,0.233,0.155,1.865,0.0,1.904,4.856,3.924,2.681,4.817,0.738,5.284,0.194,2.642,0.0,2.486,0.078,5.206,2.953,0.8160000000000001,1.36,3.458,0.0,2.642,0.311,1.282,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.564,5.206,3.846,7.498,0.66,2022a,9ZTKDE
Germany,DE,DEU,2013,5.23,31.5,0.437591303144671,342555.0,41.0,10.0,10.0,22/09/2013,201309.0,41952.0,Pirates,,95.0,304.0,4.0,0.917,0.848,2.2,0.0,,0.0,631.0,1.0,71.0,2022-1,1794.0,2.174,0.0,0.0,0.0,0.0,1.394,0.279,0.836,0.334,0.0,0.78,18.506,8.751,0.669,0.334,0.0,0.167,3.512,4.236,0.223,0.78,0.167,7.302,0.0,0.167,0.0,0.056,0.0,0.111,0.056,4.515,1.059,0.279,0.111,0.0,1.616,5.797,1.895,9.532,5.407,0.056,5.184,0.0,0.0,0.056,0.613,2.174,0.167,1.226,2.007,0.0,4.738,0.0,0.39,0.0,1.672,0.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.653,8.361,0.892,14.939,1.672,2022a,G519T9
Germany,DE,DEU,2013,5.23,31.5,0.437591303144671,342555.0,41.0,10.0,10.0,22/09/2013,201309.0,41953.0,Alternative for Germany,AfD,70.0,304.0,4.0,0.917,0.848,4.7,0.0,,0.0,631.0,1.0,71.0,2022-1,73.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,2.74,1.37,0.0,13.699,4.11,17.808,0.0,0.0,0.0,1.37,12.329,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.329,0.0,1.37,0.0,0.0,8.219,2.74,0.0,5.479,0.0,2.74,0.0,5.479,0.0,0.0,0.0,1.37,1.37,0.0,0.0,0.0,0.0,1.37,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.74,0.0,13.699,10.959,0.0,2022a,8A3DJY
Germany,DE,DEU,2014,4.98,30.9,2.20954343134872,369027.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,DE,DEU,2015,4.62,31.4,1.49193152760772,397921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
